Date,City,CO,NO2,SO2,O3,PM2.5,PM10,Type
2024-07-14 19:00:00+00:00,Moscow,331.0,42.6,19.0,41.0,20.2,24.2,Industrial
2024-07-14 20:00:00+00:00,Moscow,385.0,41.4,15.6,36.0,21.3,25.7,Industrial
2024-07-14 21:00:00+00:00,Moscow,377.0,38.2,17.2,27.0,19.1,25.0,Industrial
2024-07-14 22:00:00+00:00,Moscow,321.0,38.0,19.3,26.0,20.5,26.1,Industrial
2024-07-14 23:00:00+00:00,Moscow,298.0,37.3,20.9,28.0,20.6,24.9,Industrial
2024-07-15 00:00:00+00:00,Moscow,299.0,47.5,21.4,31.0,23.5,27.2,Industrial
2024-07-15 01:00:00+00:00,Moscow,324.0,54.0,34.7,16.0,31.0,36.7,Industrial
2024-07-15 02:00:00+00:00,Moscow,339.0,45.0,37.1,22.0,36.4,40.9,Industrial
2024-07-15 03:00:00+00:00,Moscow,298.0,40.1,35.3,23.0,35.2,42.4,Industrial
2024-07-15 04:00:00+00:00,Moscow,398.0,47.5,49.1,28.0,34.7,45.5,Industrial
2024-07-15 05:00:00+00:00,Moscow,436.0,68.4,49.9,31.0,32.9,36.6,Industrial
2024-07-15 06:00:00+00:00,Moscow,356.0,64.3,45.5,50.0,31.9,35.8,Industrial
2024-07-15 07:00:00+00:00,Moscow,306.0,55.6,33.2,74.0,26.4,31.9,Industrial
2024-07-15 08:00:00+00:00,Moscow,289.0,49.4,30.1,88.0,24.4,29.3,Industrial
2024-07-15 09:00:00+00:00,Moscow,285.0,45.0,27.2,105.0,22.7,27.1,Industrial
2024-07-15 10:00:00+00:00,Moscow,279.0,43.0,26.1,116.0,21.8,26.1,Industrial
2024-07-15 11:00:00+00:00,Moscow,272.0,43.5,22.8,121.0,20.5,25.7,Industrial
2024-07-15 12:00:00+00:00,Moscow,263.0,40.9,22.1,114.0,19.0,22.9,Industrial
2024-07-15 13:00:00+00:00,Moscow,267.0,39.8,20.2,103.0,18.1,22.7,Industrial
2024-07-15 14:00:00+00:00,Moscow,263.0,44.6,18.8,86.0,19.3,21.9,Industrial
2024-07-15 15:00:00+00:00,Moscow,281.0,56.4,21.8,71.0,26.3,28.1,Industrial
2024-07-15 16:00:00+00:00,Moscow,305.0,60.1,20.2,56.0,23.9,28.8,Industrial
2024-07-15 17:00:00+00:00,Moscow,259.0,45.7,20.4,58.0,20.3,25.6,Industrial
2024-07-15 18:00:00+00:00,Moscow,289.0,51.6,22.7,43.0,22.3,23.9,Industrial
2024-07-15 19:00:00+00:00,Moscow,286.0,61.3,23.6,41.0,19.8,22.5,Industrial
2024-07-15 20:00:00+00:00,Moscow,289.0,60.0,27.0,20.0,22.3,24.9,Industrial
2024-07-15 21:00:00+00:00,Moscow,285.0,56.2,27.1,13.0,26.7,29.4,Industrial
2024-07-15 22:00:00+00:00,Moscow,284.0,52.9,27.5,13.0,29.1,40.4,Industrial
2024-07-15 23:00:00+00:00,Moscow,298.0,53.5,26.7,12.0,29.2,40.2,Industrial
2024-07-16 00:00:00+00:00,Moscow,308.0,47.8,26.0,16.0,21.7,24.8,Industrial
2024-07-16 01:00:00+00:00,Moscow,309.0,46.1,29.9,16.0,22.2,27.2,Industrial
2024-07-16 02:00:00+00:00,Moscow,295.0,40.4,27.6,24.0,23.4,27.0,Industrial
2024-07-16 03:00:00+00:00,Moscow,252.0,39.6,31.6,29.0,22.5,28.2,Industrial
2024-07-16 04:00:00+00:00,Moscow,300.0,37.4,46.9,30.0,20.4,27.2,Industrial
2024-07-16 05:00:00+00:00,Moscow,350.0,55.0,50.4,27.0,20.8,24.9,Industrial
2024-07-16 06:00:00+00:00,Moscow,299.0,62.1,45.0,39.0,21.2,26.0,Industrial
2024-07-16 07:00:00+00:00,Moscow,272.0,64.0,37.7,50.0,20.3,25.0,Industrial
2024-07-16 08:00:00+00:00,Moscow,270.0,61.9,42.0,58.0,20.1,24.7,Industrial
2024-07-16 09:00:00+00:00,Moscow,266.0,54.5,38.3,71.0,17.2,21.9,Industrial
2024-07-16 10:00:00+00:00,Moscow,255.0,48.7,31.8,80.0,18.6,23.7,Industrial
2024-07-16 11:00:00+00:00,Moscow,254.0,49.2,30.1,84.0,20.5,25.5,Industrial
2024-07-16 12:00:00+00:00,Moscow,257.0,45.5,29.9,86.0,19.5,24.2,Industrial
2024-07-16 13:00:00+00:00,Moscow,258.0,54.8,30.1,102.0,20.7,25.0,Industrial
2024-07-16 14:00:00+00:00,Moscow,264.0,51.3,26.6,92.0,21.3,25.2,Industrial
2024-07-16 15:00:00+00:00,Moscow,257.0,57.8,24.5,62.0,20.4,24.0,Industrial
2024-07-16 16:00:00+00:00,Moscow,254.0,57.9,22.9,55.0,16.3,20.5,Industrial
2024-07-16 17:00:00+00:00,Moscow,262.0,60.5,20.5,38.0,14.8,19.8,Industrial
2024-07-16 18:00:00+00:00,Moscow,263.0,62.1,22.7,37.0,14.8,20.3,Industrial
2024-07-16 19:00:00+00:00,Moscow,263.0,64.6,25.4,17.0,23.3,27.2,Industrial
2024-07-16 20:00:00+00:00,Moscow,257.0,57.1,23.6,20.0,24.4,26.1,Industrial
2024-07-16 21:00:00+00:00,Moscow,261.0,39.1,20.5,37.0,23.6,25.6,Industrial
2024-07-16 22:00:00+00:00,Moscow,248.0,34.2,24.2,36.0,23.5,26.7,Industrial
2024-07-16 23:00:00+00:00,Moscow,246.0,33.5,23.2,34.0,23.6,26.0,Industrial
2024-07-17 00:00:00+00:00,Moscow,241.0,34.9,27.5,29.0,23.4,25.7,Industrial
2024-07-17 01:00:00+00:00,Moscow,235.0,38.4,27.1,29.0,27.8,31.0,Industrial
2024-07-17 02:00:00+00:00,Moscow,230.0,38.1,28.1,32.0,28.5,36.0,Industrial
2024-07-17 03:00:00+00:00,Moscow,211.0,40.6,39.0,34.0,29.1,36.8,Industrial
2024-07-17 04:00:00+00:00,Moscow,278.0,39.9,47.9,36.0,26.2,29.6,Industrial
2024-07-17 05:00:00+00:00,Moscow,350.0,52.7,38.2,36.0,26.9,31.7,Industrial
2024-07-17 06:00:00+00:00,Moscow,318.0,56.6,38.9,44.0,26.7,30.6,Industrial
2024-07-17 07:00:00+00:00,Moscow,299.0,57.8,40.4,54.0,25.0,28.8,Industrial
2024-07-17 08:00:00+00:00,Moscow,271.0,59.1,40.5,61.0,23.0,27.2,Industrial
2024-07-17 09:00:00+00:00,Moscow,261.0,61.9,38.0,68.0,22.7,27.4,Industrial
2024-07-17 10:00:00+00:00,Moscow,260.0,56.2,35.5,75.0,21.9,27.1,Industrial
2024-07-17 11:00:00+00:00,Moscow,261.0,56.3,39.1,83.0,22.8,28.9,Industrial
2024-07-17 12:00:00+00:00,Moscow,255.0,58.0,47.8,91.0,23.4,31.2,Industrial
2024-07-17 13:00:00+00:00,Moscow,261.0,60.5,56.7,95.0,25.6,34.9,Industrial
2024-07-17 14:00:00+00:00,Moscow,272.0,57.7,53.5,96.0,25.9,32.7,Industrial
2024-07-17 15:00:00+00:00,Moscow,283.0,55.5,48.0,88.0,28.1,36.0,Industrial
2024-07-17 16:00:00+00:00,Moscow,306.0,71.2,44.5,87.0,34.7,38.5,Industrial
2024-07-17 17:00:00+00:00,Moscow,287.0,63.4,44.9,76.0,34.7,37.6,Industrial
2024-07-17 18:00:00+00:00,Moscow,256.0,66.4,44.8,59.0,30.6,36.2,Industrial
2024-07-17 19:00:00+00:00,Moscow,261.0,55.8,31.9,38.0,32.8,36.2,Industrial
2024-07-17 20:00:00+00:00,Moscow,267.0,49.4,23.2,33.0,26.5,30.6,Industrial
2024-07-17 21:00:00+00:00,Moscow,255.0,44.8,23.4,33.0,25.1,29.6,Industrial
2024-07-17 22:00:00+00:00,Moscow,224.0,37.2,23.5,44.0,23.2,28.7,Industrial
2024-07-17 23:00:00+00:00,Moscow,200.0,30.8,24.7,47.0,21.9,27.1,Industrial
2024-07-18 00:00:00+00:00,Moscow,228.0,30.7,24.1,55.0,21.7,27.1,Industrial
2024-07-18 01:00:00+00:00,Moscow,232.0,39.3,43.6,51.0,28.6,34.2,Industrial
2024-07-18 02:00:00+00:00,Moscow,252.0,50.4,56.4,39.0,35.4,42.4,Industrial
2024-07-18 03:00:00+00:00,Moscow,283.0,50.4,71.1,33.0,42.6,52.7,Industrial
2024-07-18 04:00:00+00:00,Moscow,363.0,56.5,78.7,34.0,36.9,45.9,Industrial
2024-07-18 05:00:00+00:00,Moscow,393.0,78.0,82.3,35.0,39.6,48.0,Industrial
2024-07-18 06:00:00+00:00,Moscow,448.0,86.1,66.8,45.0,35.8,52.3,Industrial
2024-07-18 07:00:00+00:00,Moscow,352.0,67.4,47.9,68.0,31.6,36.0,Industrial
2024-07-18 08:00:00+00:00,Moscow,332.0,49.1,33.7,85.0,25.8,29.2,Industrial
2024-07-18 09:00:00+00:00,Moscow,317.0,37.6,26.8,101.0,21.5,25.6,Industrial
2024-07-18 10:00:00+00:00,Moscow,294.0,31.5,21.2,128.0,19.9,22.4,Industrial
2024-07-18 11:00:00+00:00,Moscow,273.0,30.8,19.8,132.0,17.8,21.4,Industrial
2024-07-18 12:00:00+00:00,Moscow,270.0,31.0,21.5,129.0,16.8,20.1,Industrial
2024-07-18 13:00:00+00:00,Moscow,270.0,31.9,22.4,118.0,17.4,20.7,Industrial
2024-07-18 14:00:00+00:00,Moscow,272.0,35.5,22.1,98.0,19.3,24.1,Industrial
2024-07-18 15:00:00+00:00,Moscow,288.0,50.6,23.7,73.0,21.7,25.9,Industrial
2024-07-18 16:00:00+00:00,Moscow,276.0,56.8,20.5,74.0,18.3,22.7,Industrial
2024-07-18 17:00:00+00:00,Moscow,291.0,55.5,19.3,65.0,16.3,22.2,Industrial
2024-07-18 18:00:00+00:00,Moscow,306.0,62.5,23.2,42.0,18.3,23.8,Industrial
2024-07-18 19:00:00+00:00,Moscow,300.0,70.7,29.0,27.0,25.3,28.2,Industrial
2024-07-18 20:00:00+00:00,Moscow,285.0,59.9,30.2,24.0,22.7,24.9,Industrial
2024-07-18 21:00:00+00:00,Moscow,273.0,52.8,29.3,23.0,23.3,25.7,Industrial
2024-07-18 22:00:00+00:00,Moscow,280.0,49.4,25.7,28.0,22.6,24.9,Industrial
2024-07-18 23:00:00+00:00,Moscow,257.0,46.8,30.2,35.0,23.8,26.7,Industrial
2024-07-19 00:00:00+00:00,Moscow,249.0,52.2,29.2,29.0,36.7,45.9,Industrial
2024-07-19 01:00:00+00:00,Moscow,227.0,30.9,23.8,50.0,19.9,23.8,Industrial
2024-07-19 02:00:00+00:00,Moscow,212.0,23.4,16.3,55.0,18.7,23.0,Industrial
2024-07-19 03:00:00+00:00,Moscow,210.0,25.9,17.5,61.0,18.2,22.5,Industrial
2024-07-19 04:00:00+00:00,Moscow,277.0,32.5,17.1,59.0,17.9,20.2,Industrial
2024-07-19 05:00:00+00:00,Moscow,318.0,47.9,16.8,25.0,17.5,19.4,Industrial
2024-07-19 06:00:00+00:00,Moscow,323.0,48.9,17.4,35.0,16.5,18.7,Industrial
2024-07-19 07:00:00+00:00,Moscow,296.0,49.7,23.2,40.0,17.5,20.8,Industrial
2024-07-19 08:00:00+00:00,Moscow,263.0,53.3,29.2,51.0,18.2,20.7,Industrial
2024-07-19 09:00:00+00:00,Moscow,260.0,56.6,28.7,63.0,17.8,20.6,Industrial
2024-07-19 10:00:00+00:00,Moscow,254.0,50.7,25.7,73.0,17.2,19.4,Industrial
2024-07-19 11:00:00+00:00,Moscow,253.0,38.0,20.1,73.0,14.9,18.9,Industrial
2024-07-19 12:00:00+00:00,Moscow,218.0,29.3,22.7,79.0,14.3,19.3,Industrial
2024-07-19 13:00:00+00:00,Moscow,222.0,26.1,20.8,91.0,13.5,20.3,Industrial
2024-07-19 14:00:00+00:00,Moscow,227.0,31.7,18.8,88.0,13.6,17.4,Industrial
2024-07-19 15:00:00+00:00,Moscow,245.0,36.5,16.8,79.0,14.1,22.6,Industrial
2024-07-19 16:00:00+00:00,Moscow,244.0,35.3,16.4,74.0,14.2,19.6,Industrial
2024-07-19 17:00:00+00:00,Moscow,236.0,42.6,17.4,59.0,13.5,20.2,Industrial
2024-07-19 18:00:00+00:00,Moscow,317.0,71.4,22.9,45.0,16.6,25.6,Industrial
2024-07-19 19:00:00+00:00,Moscow,392.0,80.2,31.5,10.0,28.3,43.1,Industrial
2024-07-19 20:00:00+00:00,Moscow,421.0,81.7,41.7,2.0,34.1,48.4,Industrial
2024-07-19 21:00:00+00:00,Moscow,370.0,73.7,44.5,3.0,32.3,43.0,Industrial
2024-07-19 22:00:00+00:00,Moscow,344.0,64.8,29.7,5.0,24.0,30.8,Industrial
2024-07-19 23:00:00+00:00,Moscow,301.0,56.6,21.9,12.0,20.8,24.0,Industrial
2024-07-20 00:00:00+00:00,Moscow,253.0,50.6,22.3,23.0,23.2,25.0,Industrial
2024-07-20 01:00:00+00:00,Moscow,246.0,37.3,18.5,19.0,18.0,21.6,Industrial
2024-07-20 02:00:00+00:00,Moscow,247.0,29.3,15.4,33.0,19.7,22.0,Industrial
2024-07-20 03:00:00+00:00,Moscow,213.0,23.2,21.2,34.0,17.6,19.9,Industrial
2024-07-20 04:00:00+00:00,Moscow,221.0,25.8,22.8,39.0,17.1,20.9,Industrial
2024-07-20 05:00:00+00:00,Moscow,259.0,25.2,26.8,43.0,15.2,17.8,Industrial
2024-07-20 06:00:00+00:00,Moscow,264.0,28.4,18.1,52.0,13.0,15.8,Industrial
2024-07-20 07:00:00+00:00,Moscow,227.0,19.4,18.3,62.0,11.1,13.1,Industrial
2024-07-20 08:00:00+00:00,Moscow,211.0,15.1,17.3,71.0,10.2,12.1,Industrial
2024-07-20 09:00:00+00:00,Moscow,204.0,14.8,15.8,79.0,9.5,11.7,Industrial
2024-07-20 10:00:00+00:00,Moscow,206.0,12.0,15.0,76.0,9.5,11.1,Industrial
2024-07-20 11:00:00+00:00,Moscow,203.0,15.8,12.7,70.0,10.1,11.7,Industrial
2024-07-20 12:00:00+00:00,Moscow,214.0,15.4,13.2,69.0,9.9,10.9,Industrial
2024-07-20 13:00:00+00:00,Moscow,219.0,15.9,13.8,70.0,9.2,10.7,Industrial
2024-07-20 14:00:00+00:00,Moscow,220.0,15.0,12.8,68.0,8.9,10.3,Industrial
2024-07-20 15:00:00+00:00,Moscow,218.0,16.0,13.3,67.0,8.2,10.1,Industrial
2024-07-20 16:00:00+00:00,Moscow,222.0,23.2,11.1,61.0,7.9,10.1,Industrial
2024-07-20 17:00:00+00:00,Moscow,228.0,26.3,13.0,48.0,9.9,11.7,Industrial
2024-07-20 18:00:00+00:00,Moscow,211.0,27.7,15.9,36.0,11.5,15.8,Industrial
2024-07-20 19:00:00+00:00,Moscow,260.0,39.2,18.5,23.0,19.2,21.3,Industrial
2024-07-20 20:00:00+00:00,Moscow,269.0,38.6,19.3,20.0,21.6,24.3,Industrial
2024-07-20 21:00:00+00:00,Moscow,274.0,37.1,16.4,22.0,19.8,24.4,Industrial
2024-07-20 22:00:00+00:00,Moscow,279.0,36.0,19.2,23.0,19.1,23.3,Industrial
2024-07-20 23:00:00+00:00,Moscow,233.0,29.7,19.5,20.0,17.7,21.5,Industrial
2024-07-21 00:00:00+00:00,Moscow,234.0,29.9,19.3,19.0,17.2,18.6,Industrial
2024-07-21 01:00:00+00:00,Moscow,229.0,26.3,24.4,20.0,16.7,18.1,Industrial
2024-07-21 02:00:00+00:00,Moscow,225.0,24.3,21.0,21.0,19.0,20.8,Industrial
2024-07-21 03:00:00+00:00,Moscow,205.0,21.4,25.0,29.0,17.1,19.6,Industrial
2024-07-21 04:00:00+00:00,Moscow,207.0,22.6,25.4,37.0,15.5,20.9,Industrial
2024-07-21 05:00:00+00:00,Moscow,260.0,26.3,27.1,44.0,13.6,18.5,Industrial
2024-07-21 06:00:00+00:00,Moscow,246.0,21.9,19.5,54.0,12.3,15.0,Industrial
2024-07-21 07:00:00+00:00,Moscow,230.0,19.3,18.9,65.0,12.2,14.1,Industrial
2024-07-21 08:00:00+00:00,Moscow,220.0,16.3,18.8,75.0,10.9,12.5,Industrial
2024-07-21 09:00:00+00:00,Moscow,212.0,17.2,18.3,78.0,10.0,11.5,Industrial
2024-07-21 10:00:00+00:00,Moscow,208.0,13.7,17.4,79.0,9.7,11.4,Industrial
2024-07-21 11:00:00+00:00,Moscow,206.0,14.8,15.5,78.0,9.5,11.0,Industrial
2024-07-21 12:00:00+00:00,Moscow,212.0,12.7,13.3,79.0,9.1,10.5,Industrial
2024-07-21 13:00:00+00:00,Moscow,211.0,14.3,12.3,70.0,9.1,10.5,Industrial
2024-07-21 14:00:00+00:00,Moscow,208.0,13.5,11.6,69.0,9.1,10.5,Industrial
2024-07-21 15:00:00+00:00,Moscow,210.0,16.8,10.5,65.0,8.9,10.3,Industrial
2024-07-21 16:00:00+00:00,Moscow,235.0,25.7,12.7,59.0,9.9,11.7,Industrial
2024-07-21 17:00:00+00:00,Moscow,246.0,27.1,14.1,46.0,11.1,14.3,Industrial
2024-07-21 18:00:00+00:00,Moscow,291.0,34.8,16.7,44.0,12.6,20.1,Industrial
2024-07-21 19:00:00+00:00,Moscow,326.0,43.0,20.8,19.0,24.7,36.7,Industrial
2024-07-21 20:00:00+00:00,Moscow,289.0,37.9,23.8,24.0,29.2,36.5,Industrial
2024-07-21 21:00:00+00:00,Moscow,323.0,37.6,28.8,17.0,25.8,32.2,Industrial
2024-07-21 22:00:00+00:00,Moscow,358.0,44.2,26.3,18.0,25.5,31.0,Industrial
2024-07-21 23:00:00+00:00,Moscow,327.0,43.5,29.4,14.0,24.7,31.3,Industrial
2024-07-22 00:00:00+00:00,Moscow,298.0,36.3,30.0,10.0,25.7,31.5,Industrial
2024-07-22 01:00:00+00:00,Moscow,287.0,36.8,36.2,3.0,29.1,31.0,Industrial
2024-07-22 02:00:00+00:00,Moscow,305.0,38.5,39.7,6.0,27.3,33.3,Industrial
2024-07-22 03:00:00+00:00,Moscow,265.0,37.0,37.7,15.0,26.9,37.5,Industrial
2024-07-22 04:00:00+00:00,Moscow,304.0,38.7,44.9,19.0,29.4,37.7,Industrial
2024-07-22 05:00:00+00:00,Moscow,335.0,50.2,40.8,17.0,28.1,33.6,Industrial
2024-07-22 06:00:00+00:00,Moscow,330.0,54.0,37.3,16.0,25.5,29.4,Industrial
2024-07-22 07:00:00+00:00,Moscow,308.0,50.2,37.6,18.0,22.8,26.4,Industrial
2024-07-22 08:00:00+00:00,Moscow,290.0,48.4,31.4,29.0,20.4,23.8,Industrial
2024-07-22 09:00:00+00:00,Moscow,260.0,38.8,29.2,34.0,16.9,21.6,Industrial
2024-07-22 10:00:00+00:00,Moscow,248.0,33.0,25.8,33.0,16.5,19.3,Industrial
2024-07-22 11:00:00+00:00,Moscow,238.0,34.0,21.3,37.0,17.2,19.5,Industrial
2024-07-22 12:00:00+00:00,Moscow,238.0,34.3,19.6,38.0,15.9,18.1,Industrial
2024-07-22 13:00:00+00:00,Moscow,242.0,32.7,18.3,36.0,15.1,17.2,Industrial
2024-07-22 14:00:00+00:00,Moscow,254.0,36.2,18.5,30.0,12.7,15.7,Industrial
2024-07-22 15:00:00+00:00,Moscow,261.0,37.9,20.0,26.0,14.2,16.0,Industrial
2024-07-22 16:00:00+00:00,Moscow,287.0,36.1,17.0,28.0,13.7,18.5,Industrial
2024-07-22 17:00:00+00:00,Moscow,280.0,35.0,22.1,23.0,12.7,15.4,Industrial
2024-07-22 18:00:00+00:00,Moscow,271.0,41.5,22.9,17.0,16.4,18.9,Industrial
2024-07-22 19:00:00+00:00,Moscow,254.0,40.5,22.2,12.0,18.1,20.9,Industrial
2024-07-22 20:00:00+00:00,Moscow,226.0,33.0,16.9,22.0,14.3,16.2,Industrial
2024-07-22 21:00:00+00:00,Moscow,206.0,27.3,16.8,30.0,10.9,13.7,Industrial
2024-07-22 22:00:00+00:00,Moscow,190.0,26.3,18.1,32.0,11.3,12.7,Industrial
2024-07-22 23:00:00+00:00,Moscow,167.0,22.3,19.3,28.0,11.5,13.0,Industrial
2024-07-23 00:00:00+00:00,Moscow,167.0,20.1,20.6,25.0,12.0,13.8,Industrial
2024-07-23 01:00:00+00:00,Moscow,171.0,20.7,18.9,23.0,12.3,16.1,Industrial
2024-07-23 02:00:00+00:00,Moscow,174.0,22.0,19.2,25.0,13.5,17.9,Industrial
2024-07-23 03:00:00+00:00,Moscow,180.0,22.9,21.9,31.0,14.5,18.9,Industrial
2024-07-23 04:00:00+00:00,Moscow,188.0,19.1,26.9,27.0,16.3,18.9,Industrial
2024-07-23 05:00:00+00:00,Moscow,249.0,25.0,29.9,29.0,20.1,22.6,Industrial
2024-07-23 06:00:00+00:00,Moscow,233.0,24.2,25.4,32.0,18.6,22.1,Industrial
2024-07-23 07:00:00+00:00,Moscow,214.0,20.7,21.0,45.0,16.0,16.8,Industrial
2024-07-23 08:00:00+00:00,Moscow,204.0,17.8,18.4,56.0,15.0,16.0,Industrial
2024-07-23 09:00:00+00:00,Moscow,191.0,16.1,14.0,66.0,14.2,15.2,Industrial
2024-07-23 10:00:00+00:00,Moscow,186.0,15.3,12.8,68.0,13.1,14.7,Industrial
2024-07-23 11:00:00+00:00,Moscow,181.0,15.0,13.0,66.0,13.1,14.9,Industrial
2024-07-23 12:00:00+00:00,Moscow,177.0,14.2,12.9,68.0,12.1,14.0,Industrial
2024-07-23 13:00:00+00:00,Moscow,183.0,16.7,11.4,64.0,11.3,13.5,Industrial
2024-07-23 14:00:00+00:00,Moscow,191.0,17.8,11.1,62.0,11.0,13.2,Industrial
2024-07-23 15:00:00+00:00,Moscow,198.0,24.1,10.7,57.0,11.5,12.8,Industrial
2024-07-23 16:00:00+00:00,Moscow,201.0,28.4,10.8,51.0,11.0,12.4,Industrial
2024-07-23 17:00:00+00:00,Moscow,197.0,28.3,14.4,52.0,10.5,14.8,Industrial
2024-07-23 18:00:00+00:00,Moscow,236.0,43.7,19.9,33.0,16.3,17.7,Industrial
2024-07-23 19:00:00+00:00,Moscow,267.0,50.3,29.5,19.0,18.7,25.4,Industrial
2024-07-23 20:00:00+00:00,Moscow,254.0,44.3,21.7,19.0,15.1,16.6,Industrial
2024-07-23 21:00:00+00:00,Moscow,240.0,36.7,19.9,18.0,15.6,19.3,Industrial
2024-07-23 22:00:00+00:00,Moscow,233.0,36.5,22.0,21.0,16.5,18.8,Industrial
2024-07-23 23:00:00+00:00,Moscow,207.0,35.9,20.6,17.0,18.4,20.7,Industrial
2024-07-24 00:00:00+00:00,Moscow,210.0,33.0,22.3,15.0,20.9,23.0,Industrial
2024-07-24 01:00:00+00:00,Moscow,211.0,35.3,26.8,9.0,25.3,30.2,Industrial
2024-07-24 02:00:00+00:00,Moscow,216.0,39.5,31.6,11.0,30.8,35.8,Industrial
2024-07-24 03:00:00+00:00,Moscow,233.0,36.1,39.4,14.0,35.8,41.7,Industrial
2024-07-24 04:00:00+00:00,Moscow,340.0,39.0,47.8,13.0,39.0,45.3,Industrial
2024-07-24 05:00:00+00:00,Moscow,359.0,50.7,59.0,19.0,33.9,41.2,Industrial
2024-07-24 06:00:00+00:00,Moscow,360.0,49.3,43.0,31.0,25.1,29.8,Industrial
2024-07-24 07:00:00+00:00,Moscow,260.0,39.0,36.3,44.0,19.0,23.7,Industrial
2024-07-24 08:00:00+00:00,Moscow,212.0,24.2,27.7,56.0,14.8,20.1,Industrial
2024-07-24 09:00:00+00:00,Moscow,205.0,21.2,20.5,63.0,12.9,18.2,Industrial
2024-07-24 10:00:00+00:00,Moscow,209.0,22.5,18.3,66.0,12.3,16.6,Industrial
2024-07-24 11:00:00+00:00,Moscow,224.0,30.4,19.6,59.0,13.0,17.8,Industrial
2024-07-24 12:00:00+00:00,Moscow,235.0,42.0,21.3,51.0,13.3,16.4,Industrial
2024-07-24 13:00:00+00:00,Moscow,245.0,45.0,21.3,38.0,13.1,16.6,Industrial
2024-07-24 14:00:00+00:00,Moscow,232.0,48.5,20.3,39.0,12.5,14.7,Industrial
2024-07-24 15:00:00+00:00,Moscow,232.0,45.7,18.5,36.0,11.9,14.1,Industrial
2024-07-24 16:00:00+00:00,Moscow,240.0,55.4,17.1,42.0,11.6,14.2,Industrial
2024-07-24 17:00:00+00:00,Moscow,244.0,50.8,16.6,28.0,11.5,13.4,Industrial
2024-07-24 18:00:00+00:00,Moscow,257.0,54.0,17.3,19.0,12.4,15.0,Industrial
2024-07-24 19:00:00+00:00,Moscow,280.0,51.8,28.7,15.0,19.9,22.3,Industrial
2024-07-24 20:00:00+00:00,Moscow,276.0,46.0,27.8,15.0,22.9,25.6,Industrial
2024-07-24 21:00:00+00:00,Moscow,276.0,46.5,22.9,13.0,23.1,25.6,Industrial
2024-07-24 22:00:00+00:00,Moscow,284.0,43.2,25.0,12.0,25.2,27.9,Industrial
2024-07-24 23:00:00+00:00,Moscow,244.0,38.2,25.2,12.0,24.0,26.4,Industrial
2024-07-25 00:00:00+00:00,Moscow,217.0,42.4,26.0,9.0,22.0,24.0,Industrial
2024-07-25 01:00:00+00:00,Moscow,224.0,40.7,30.4,4.0,25.7,28.8,Industrial
2024-07-25 02:00:00+00:00,Moscow,230.0,37.6,34.0,8.0,25.0,28.4,Industrial
2024-07-25 03:00:00+00:00,Moscow,226.0,29.1,38.6,14.0,28.1,32.0,Industrial
2024-07-25 04:00:00+00:00,Moscow,346.0,35.5,47.7,13.0,23.0,29.5,Industrial
2024-07-25 05:00:00+00:00,Moscow,318.0,43.0,40.4,16.0,24.9,30.7,Industrial
2024-07-25 06:00:00+00:00,Moscow,289.0,44.8,41.1,23.0,21.7,25.8,Industrial
2024-07-25 07:00:00+00:00,Moscow,253.0,40.5,34.3,39.0,19.1,22.8,Industrial
2024-07-25 08:00:00+00:00,Moscow,236.0,29.2,28.3,49.0,17.2,21.3,Industrial
2024-07-25 09:00:00+00:00,Moscow,213.0,30.9,25.5,53.0,16.8,20.2,Industrial
2024-07-25 10:00:00+00:00,Moscow,234.0,39.9,21.9,50.0,16.1,18.1,Industrial
2024-07-25 11:00:00+00:00,Moscow,242.0,45.0,22.1,49.0,17.6,19.9,Industrial
2024-07-25 12:00:00+00:00,Moscow,249.0,43.9,23.0,46.0,15.7,17.4,Industrial
2024-07-25 13:00:00+00:00,Moscow,269.0,50.5,25.7,49.0,16.1,19.2,Industrial
2024-07-25 14:00:00+00:00,Moscow,272.0,55.3,22.0,51.0,16.2,19.2,Industrial
2024-07-25 15:00:00+00:00,Moscow,274.0,57.7,21.5,44.0,16.3,19.4,Industrial
2024-07-25 16:00:00+00:00,Moscow,291.0,55.3,21.2,30.0,16.6,23.5,Industrial
2024-07-25 17:00:00+00:00,Moscow,283.0,46.8,22.7,22.0,17.4,21.1,Industrial
2024-07-25 18:00:00+00:00,Moscow,307.0,50.1,25.5,15.0,16.6,19.1,Industrial
2024-07-25 19:00:00+00:00,Moscow,273.0,50.1,24.8,12.0,16.5,19.1,Industrial
2024-07-25 20:00:00+00:00,Moscow,255.0,45.7,23.4,19.0,17.0,19.5,Industrial
2024-07-25 21:00:00+00:00,Moscow,256.0,42.7,21.6,16.0,17.9,19.6,Industrial
2024-07-25 22:00:00+00:00,Moscow,258.0,37.4,24.8,18.0,20.3,22.6,Industrial
2024-07-25 23:00:00+00:00,Moscow,214.0,36.4,29.0,20.0,21.4,23.8,Industrial
2024-07-26 00:00:00+00:00,Moscow,187.0,34.9,27.1,15.0,21.1,23.9,Industrial
2024-07-26 01:00:00+00:00,Moscow,196.0,34.2,25.7,11.0,23.2,26.8,Industrial
2024-07-26 02:00:00+00:00,Moscow,206.0,32.1,27.2,10.0,20.6,24.0,Industrial
2024-07-26 03:00:00+00:00,Moscow,222.0,29.2,31.9,20.0,22.4,26.2,Industrial
